2097661538,201 Folsom St # 6F, San Francisco,CA,94105,2,2.0,1187,1398760,2
15142662,85 Duboce Ave APT 203, San Francisco,CA,94103,2,1.0,1040,946168,1
80744991,1011 23rd St APT 10, San Francisco,CA,94107,1,1.5,0,733462,1
119685654,744 Church St, San Francisco,CA,94114,2,1.0,1005,1298678,2
15163351,155 Newman St, San Francisco,CA,94110,2,1.0,1085,940362,1
15100317,835 42nd Ave, San Francisco,CA,94121,3,2.5,2477,1341905,2
2098960305,2758 23rd St, San Francisco,CA,94110,0,0.0,1372,794031,1
2106908379,1710 48th Ave, San Francisco,CA,94122,2,1.0,1000,759141,1
2097665408,3233 Steiner St, San Francisco,CA,94123,0,0.0,0,2475766,3
116156046,1134 Page St, San Francisco,CA,94117,3,3.0,1609,1539950,2
2097667876,48 Lower Ter # 48, San Francisco,CA,94114,3,3.0,1893,1979606,3
2101439205,5114 5116 3rd St, San Francisco,CA,94124,0,0.0,2000,913004,1
15090782,332 29th Ave, San Francisco,CA,94121,4,1.0,1168,1072380,2
64972516,333 1st St UNIT 1001, San Francisco,CA,94105,2,2.0,0,1230960,2
2143414544,3334 Clay St, San Francisco,CA,94118,3,2.0,2150,1898990,3
15130401,4407-4409 20TH St, San Francisco,CA,94114,4,2.0,2510,2210399,3
15114554,1601 Ortega St, San Francisco,CA,94122,2,1.0,1221,1041368,2
15082851,730 Euclid Ave, San Francisco,CA,94118,4,3.0,3425,4393139,4
15135507,1290 Portola Dr, San Francisco,CA,94127,3,3.0,2352,2408912,3
15068322,3 Helen St # 101, San Francisco,CA,94109,2,3.0,2030,1669711,3
15132258,965 Elizabeth St, San Francisco,CA,94114,2,3.0,1279,1497264,2
82785263,181 Ofarrell St STE 305, San Francisco,CA,94102,1,2.0,1334,1244989,2
2097671492,2596 24th Ave, San Francisco,CA,94116,0,0.0,2850,1423697,2
15081454,115 Walnut St, San Francisco,CA,94118,3,3.5,2600,3804313,4
15157202,1550 Shafter Ave, San Francisco,CA,94124,5,2.0,1750,772398,1
15172634,15 Bishop St, San Francisco,CA,94134,4,3.0,2200,1280869,2
89239005,445 Baker St, San Francisco,CA,94117,2,1.0,1211,1278020,2
69819344,2913 25th St, San Francisco,CA,94110,1,1.0,1053,962471,2
2143405194,228 Oneida Ave, San Francisco,CA,94112,4,3.0,2114,1162839,2
63196468,1050 N Point St APT 503, San Francisco,CA,94109,1,1.0,615,830718,1
125243731,101 Lundys Ln, San Francisco,CA,94110,0,0.0,2249,665395,1
15065815,422 Green St, San Francisco,CA,94133,0,0.0,1295,1374509,2
2097679306,112 Ripley St APT 2, San Francisco,CA,94110,1,1.0,0,777102,1
15131651,4121 23rd St, San Francisco,CA,94114,4,3.0,2657,2209482,3
15164756,4219 Folsom St, San Francisco,CA,94110,3,2.0,1539,971480,2
2097680187,870 Harrison St UNIT 605, San Francisco,CA,94107,2,1.5,0,943173,1
15134406,736 Myra Way, San Francisco,CA,94127,3,1.0,0,966708,2
2103084745,3055 California St # A, San Francisco,CA,94115,2,2.0,966,1035065,2
15082192,3319 Clay St, San Francisco,CA,94118,0,0.0,2800,3076069,3
64946643,475 Tehama St STE 202, San Francisco,CA,94103,1,1.0,605,623895,1
15179776,105 Hanover St, San Francisco,CA,94112,3,3.0,1650,843995,1
15162782,127 Ellert St, San Francisco,CA,94110,3,1.0,950,1537121,2
15198441,249 N Lake Merced Hls, San Francisco,CA,94132,3,2.5,1904,983761,2
2097683628,465 Castro St, San Francisco,CA,94114,3,2.0,1475,1468798,2
2097683627,467 Castro St, San Francisco,CA,94114,3,3.0,1855,2060563,3
15198058,419 Lakeshore Dr, San Francisco,CA,94132,2,1.0,1250,941585,1
2097683950,Plan A (Floors 8-16) Plan, The Harrison San Francisco,CA,94105,1,1.0,840,705551,1
2097684327,1345 16th Ave APT 4, San Francisco,CA,94122,1,1.0,0,542077,0
15086330,2155 Hayes St, San Francisco,CA,94117,3,2.0,1932,1250717,2
15137636,528 Melrose Ave, San Francisco,CA,94127,2,1.0,890,928732,1
15098183,655 10th Ave, San Francisco,CA,94118,3,1.5,1950,1955834,3
79846516,555 4th St UNIT 802, San Francisco,CA,94107,1,1.0,670,806278,1
111933043,442 Leland Ave, San Francisco,CA,94134,5,3.0,2055,806369,1
63196414,666 Post St APT 1004, San Francisco,CA,94109,1,1.0,775,922495,1
59779896,175 Bluxome St UNIT 204, San Francisco,CA,94107,2,2.0,1076,1001164,2
15133660,130 Ulloa St, San Francisco,CA,94127,3,2.0,1792,1512695,2
15162453,21 Bennington St, San Francisco,CA,94110,2,1.0,1000,958637,2
15080138,2425 Francisco St, San Francisco,CA,94123,3,2.0,0,2662738,3
15151660,738 Arkansas St, San Francisco,CA,94107,2,2.0,1758,1751880,3
15145521,240 Liberty St APT B, San Francisco,CA,94114,2,1.0,892,1142877,2
2098183165,E1010 Plan, Rockwell San Francisco,CA,94109,1,1.0,616,842665,1
59700498,155 Harriet St STE 19, San Francisco,CA,94103,2,2.0,1010,907411,1
15132128,86 Midcrest Way, San Francisco,CA,94131,3,2.0,1383,1266517,2
79845287,501 Crescent Way APT 5311, San Francisco,CA,94134,2,2.0,875,585594,1
15192537,130 Majestic Ave, San Francisco,CA,94112,3,2.0,1250,815343,1
2107076991,301 Main St UNIT 24C, San Francisco,CA,94105,1,1.0,809,1396069,2
15167504,258 Harvard St, San Francisco,CA,94134,2,2.0,1600,894822,1
15118751,2262 42nd Ave, San Francisco,CA,94116,3,2.0,905,1082987,2
2097700391,323A 7th Ave # 3, San Francisco,CA,94118,3,2.0,1485,1286019,2
15165582,18 Dartmouth St, San Francisco,CA,94134,4,2.0,1207,900504,1
2097702990,401 Harrison St # 4C, San Francisco,CA,94105,2,2.0,1289,1446255,2
2097703618,3790 21st St, San Francisco,CA,94114,0,0.0,4282,3025196,3
2108453273,279 Graystone Ter APT 1, San Francisco,CA,94114,1,1.0,770,764620,1
15084914,815 Lyon St, San Francisco,CA,94115,2,1.0,1075,1162950,2
15131239,771 Panorama Dr, San Francisco,CA,94131,3,1.0,1298,1485086,2
15086065,625 Divisadero St # 6, San Francisco,CA,94117,0,1.0,353,661532,1
2099228207,642 Natoma St # A, San Francisco,CA,94103,3,2.0,1353,1003577,2
15185390,13 Surrey St, San Francisco,CA,94131,2,2.0,1280,1091218,2
53153388,370 Monterey Blvd APT 101, San Francisco,CA,94131,1,1.0,807,347181,0
15138223,176 Yerba Buena Ave, San Francisco,CA,94127,4,3.5,2562,2987036,3
2100755012,263 Thrift St, San Francisco,CA,94112,0,0.0,2529,1328816,2
15078487,853 Hayes St, San Francisco,CA,94117,3,3.0,2020,1797528,3
15083909,128 Wood St # 1, San Francisco,CA,94118,3,2.0,1600,1525113,2
89238348,1884 Bush St, San Francisco,CA,94109,1,1.0,934,989232,2
80736213,1601 Pacific Ave APT 207, San Francisco,CA,94109,2,3.0,1274,1192779,2
15175184,125 Britton St, San Francisco,CA,94134,1,1.0,650,632770,1
79847573,900 Gilman Ave # 14, San Francisco,CA,94124,2,1.0,899,209999,0
2099430840,Residence G1 Plan, Summit 800 San Francisco,CA,94132,3,2.5,2328,1468802,2
2097734745,633-637 Capp St # 635A, San Francisco,CA,94110,2,1.0,0,1423055,2
2099853783,3422 19th St, San Francisco,CA,94110,2,2.0,0,1057182,2
15109495,1668 18th Ave, San Francisco,CA,94122,3,2.0,1671,1282866,2
15109410,1622 21st Ave, San Francisco,CA,94122,5,3.0,1275,1387469,2
82786081,425 1st St UNIT 1607, San Francisco,CA,94105,1,1.0,819,1126688,2
15088261,130 Rivoli St, San Francisco,CA,94117,3,2.0,1700,1491917,2
2099430843,Residence B Plan, Summit 800 San Francisco,CA,94132,3,2.5,2001,1552234,2
15136357,456 Los Palmos Dr, San Francisco,CA,94127,4,4.0,2000,1473643,2
15086531,255 Central Ave, San Francisco,CA,94117,2,2.0,1078,1035315,2
2098608398,E1011 Plan, Rockwell San Francisco,CA,94109,2,2.0,1139,1733726,3
2097755397,388 Fulton St # 411, San Francisco,CA,94102,2,1.0,714,965348,2
15129447,337 Douglass St, San Francisco,CA,94114,3,3.0,1600,1923291,3
2097755733,2121 Webster Street Rh # 2, San Francisco,CA,94115,3,3.0,2423,3802353,4
2098636651,2475 Clay St, San Francisco,CA,94115,3,3.0,2423,3865052,4
2097755745,Row House Collection 3-Story Plan, San Francisco,CA,94115,3,3.0,2423,3802353,4
15177732,465 Stoneridge Ln # 3301, San Francisco,CA,94134,2,2.0,1111,639411,1
2097756977,3138 Scott St, San Francisco,CA,94123,2,1.0,1130,1231614,2
80745391,563 Minna St APT 1, San Francisco,CA,94103,2,2.0,1257,695621,1
15171782,690 Brussels St, San Francisco,CA,94134,4,2.0,1712,757267,1
15164059,659 Banks St, San Francisco,CA,94110,4,6.0,2100,1104659,2
15160093,1479 Shotwell St, San Francisco,CA,94110,2,1.0,2140,1696598,3
15127493,141 States St, San Francisco,CA,94114,3,2.0,1484,1465222,2
2098636733,Residence 6 Plan, LUMINA San Francisco,CA,94105,2,2.0,1495,2397339,3
69820113,673 Kansas St # 1, San Francisco,CA,94107,2,1.0,0,1216255,2
61288450,77 Dow Pl APT 108, San Francisco,CA,94107,1,1.5,1057,962959,2
15141245,443 Capistrano Ave, San Francisco,CA,94112,4,2.0,1832,1184731,2
15153310,5 Mabrey Ct, San Francisco,CA,94124,3,2.0,1776,812177,1
82786088,425 1st St UNIT 1707, San Francisco,CA,94105,1,1.0,819,1138353,2
2097768822,365 67 12th St, San Francisco,CA,94103,0,0.0,1902,1161230,2
2099276061,1931 15th St, San Francisco,CA,94114,3,2.0,2580,2626011,3
89237610,432 Jersey St, San Francisco,CA,94114,2,1.0,1053,1124241,2
96041763,1299 Bush St APT 201, San Francisco,CA,94109,2,3.0,1530,1706364,3
15100883,1229 45th Ave, San Francisco,CA,94122,0,0.0,1460,945113,1
15073451,2225-2227 Pacific Ave, San Francisco,CA,94115,6,5.0,4700,4931310,4
15153857,1243 Quesada Ave, San Francisco,CA,94124,3,1.0,1440,739588,1
89240309,425 1st St UNIT 4605, San Francisco,CA,94105,1,1.0,860,998035,2
15069888,37 Rico Way, San Francisco,CA,94123,3,1.0,1845,2384575,3
2097772510,1401 Waller St, San Francisco,CA,94117,0,0.0,2606,1718007,3
15193845,316 Orizaba Ave, San Francisco,CA,94132,2,1.0,800,631794,1
15140297,67 Paulding St, San Francisco,CA,94112,2,1.0,1000,885549,1
15074424,2200 Sacramento St APT 706, San Francisco,CA,94115,2,2.0,1110,1243239,2
119685059,941 Cayuga Ave, San Francisco,CA,94112,3,2.5,1660,993863,2
63196194,1333 Jones St APT 802, San Francisco,CA,94109,1,2.0,0,1765721,3
2099430833,Residence F2 Plan, Summit 800 San Francisco,CA,94132,3,2.5,2207,1465771,2
15072728,1998 Broadway APT 507, San Francisco,CA,94109,2,2.0,1030,1147574,2
15124993,2632 35th Ave, San Francisco,CA,94116,3,1.0,1500,1097523,2
67090195,400 Beale St APT 1005, San Francisco,CA,94105,1,1.0,828,907605,1
15187305,449 Urbano Dr, San Francisco,CA,94127,0,1.0,1600,1532729,2
15085160,2028 Mcallister St, San Francisco,CA,94118,0,1.0,1545,1610121,3
15138751,424 Gennessee St, San Francisco,CA,94127,4,2.0,1838,1308029,2
15069423,631 Ofarrell St APT 414, San Francisco,CA,94109,0,1.0,520,472697,0
15158160,206 Bridgeview Dr, San Francisco,CA,94124,3,2.0,1440,760055,1
2097784789,654 Castro St, San Francisco,CA,94114,0,0.0,4386,2798034,3
82786241,177 Townsend St UNIT 335, San Francisco,CA,94107,1,1.0,815,921357,1
15090814,362 28th Ave, San Francisco,CA,94121,2,1.0,1090,1281591,2
15143092,236 Guerrero St, San Francisco,CA,94103,3,2.0,1539,1455573,2
2097786533,590 24th Ave, San Francisco,CA,94121,0,0.0,2208,1421596,2
2097786535,430 Eddy St, San Francisco,CA,94109,0,0.0,0,1537121,2
15141202,115 San Juan Ave, San Francisco,CA,94112,3,2.0,2247,1070090,2
15086395,964 Page St, San Francisco,CA,94117,2,1.0,1122,1175368,2
2102211687,149-151 Masonic Ave San Francisco Ca # 94118, San Francisco,CA,94118,4,2.0,2672,1998049,3
116156185,435 China Basin St UNIT 335, San Francisco,CA,94158,2,2.0,0,1339734,2
64972219,20 Quickstep Ln APT 2, San Francisco,CA,94115,2,1.0,840,808497,1
15109582,1669 15th Ave, San Francisco,CA,94122,7,4.0,3681,2462860,3
15155974,1129 Mendell St, San Francisco,CA,94124,0,0.0,912,632306,1
15162772,312 Cortland Ave, San Francisco,CA,94110,3,2.0,1200,1137852,2
15162462,600 Eugenia Ave, San Francisco,CA,94110,4,2.0,1901,1619714,3
15064354,358-360 Lombard St, San Francisco,CA,94133,0,0.0,1924,2860969,3
15129550,4555 19th St, San Francisco,CA,94114,4,4.0,4072,1999859,3
15178914,850C Brunswick St, San Francisco,CA,94112,4,3.0,2178,1139054,2
15185234,50 Burnside Ave, San Francisco,CA,94131,2,1.0,1273,1229794,2
2100435456,280 10th Ave, San Francisco,CA,94118,0,0.0,0,2463820,3
15100736,855 La Playa St APT 159, San Francisco,CA,94121,2,2.0,1178,802075,1
111929260,830 Minnesota St, San Francisco,CA,94107,2,3.0,1659,1683068,3
15144377,465-469 Castro St, San Francisco,CA,94114,0,0.0,5390,4778124,4
59700490,155 Harriet St STE 9, San Francisco,CA,94103,2,2.0,930,932175,1
2098035537,W901 Plan, Rockwell San Francisco,CA,94109,2,2.0,955,1331508,2
15136755,128 San Pablo Ave, San Francisco,CA,94127,4,4.0,2674,2486536,3
2098636730,Residence 7 Plan, LUMINA San Francisco,CA,94105,1,1.0,972,1397810,2
89240111,83 Mcallister St APT 403, San Francisco,CA,94102,0,1.0,265,477437,0
15064463,2125 Mason St, San Francisco,CA,94133,0,0.0,3204,2953639,3
15078432,420-422 Linden St, San Francisco,CA,94102,0,0.0,2200,1656543,3
80749566,650 2nd St UNIT 304, San Francisco,CA,94107,1,1.5,1798,1537121,2
117672833,437 25th Ave APT 3, San Francisco,CA,94121,3,2.0,1693,1193171,2
69819674,260 King St UNIT 1305, San Francisco,CA,94107,2,2.0,1488,1516681,2
2097847511,2725 Pine St, San Francisco,CA,94115,3,2.0,1777,1666873,3
52437151,2836 Folsom St, San Francisco,CA,94110,2,2.0,2258,1645406,3
2097847690,3633 Webster St, San Francisco,CA,94123,2,2.0,1720,1812330,3
2097847688,9-11 14th Ave, San Francisco,CA,94118,5,3.0,3296,2479340,3
15095248,591 18th Ave, San Francisco,CA,94121,4,2.0,2020,1795868,3
15081369,3045 Jackson St APT 203, San Francisco,CA,94115,1,1.0,0,1157909,2
15163483,30 Patton St, San Francisco,CA,94110,4,3.0,1733,1176697,2
15141265,140 Ocean Ave, San Francisco,CA,94112,3,2.0,1152,964971,2
15109153,1674 26th Ave, San Francisco,CA,94122,5,3.0,2075,1389468,2
15152397,1242 Hampshire St, San Francisco,CA,94110,2,2.0,1298,1330988,2
2097853526,740 Shotwell St, San Francisco,CA,94110,0,0.0,2227,928770,1
2099140356,# 602 Three-Bed & Three-Bath Plan, 6 Mint Plaza San Francisco,CA,94103,3,3.0,1805,2697429,3
124397847,8 Buchanan St UNIT 613, San Francisco,CA,94102,2,2.0,985,1187699,2
2097854526,2405 41st Ave, San Francisco,CA,94116,0,0.0,2150,1084297,2
2097854989,900 Clarendon Ave, San Francisco,CA,94131,0,0.0,0,1460193,2
2097855544,236 Shipley St # 204, San Francisco,CA,94107,2,2.0,858,921789,1
15140588,137 Eastwood Dr, San Francisco,CA,94112,6,3.0,2762,1531735,2
2097856271,150 152 San Carlos St, San Francisco,CA,94110,2,1.0,926,1035849,2
2097856807,236 Shipley St # 305, San Francisco,CA,94107,1,1.0,514,660786,1
15138115,250 Santa Paula Ave, San Francisco,CA,94127,5,6.0,3028,4080560,4
15160632,1706 Alabama St, San Francisco,CA,94110,2,1.0,988,1413797,2
89238408,323-A 7th Ave, San Francisco,CA,94118,3,2.0,1485,1230756,2
80733090,650 Delancey St APT 406, San Francisco,CA,94107,1,2.0,0,1789616,3
119685612,1338 48th Ave, San Francisco,CA,94122,2,2.0,1510,979717,2
89230177,330 Mission Bay Blvd N UNIT 502, San Francisco,CA,94158,1,1.5,1010,1142907,2
15088522,39 Carmel St, San Francisco,CA,94117,2,2.0,0,2022206,3
119685581,5900 3rd St UNIT 2309, San Francisco,CA,94124,2,2.0,1295,805789,1
96034175,300 Berry St UNIT 305, San Francisco,CA,94158,1,1.0,0,897117,1
80745668,175 Bluxome St UNIT 209, San Francisco,CA,94107,2,2.0,1,1002206,2
15178505,2 Curtis St, San Francisco,CA,94112,3,4.0,1020,933594,1
80741435,563 Minna St APT 2, San Francisco,CA,94103,1,2.0,814,1537121,2
15160839,188 Brewster St, San Francisco,CA,94110,4,4.0,2128,2735823,3
2097864414,160 Julian Ave, San Francisco,CA,94103,3,3.0,2300,2017935,3
82786220,310 Townsend St APT 408, San Francisco,CA,94107,1,1.0,803,819144,1
15123561,2555 28th Ave, San Francisco,CA,94116,3,3.0,1870,1286431,2
15138874,120 Santa Ana Ave, San Francisco,CA,94127,5,6.0,4800,4278959,4
80729601,2875 21st St APT 5, San Francisco,CA,94110,1,2.0,1137,1085026,2
2097869025,1685 Oak St APT 201, San Francisco,CA,94117,2,2.0,1430,1250619,2
15074186,1776 Sacramento St APT 305, San Francisco,CA,94109,2,2.0,1091,1207613,2
80736607,317 Harriet St # 7, San Francisco,CA,94103,1,2.0,1067,715793,1
15106175,1559 7th Ave, San Francisco,CA,94122,3,2.0,1625,1514953,2
2097876725,2937 Webster St, San Francisco,CA,94123,3,2.0,1338,1748201,3
64972583,355 1st St UNIT S204, San Francisco,CA,94105,2,2.0,963,1158379,2
2099440337,400 Franconia St, San Francisco,CA,94110,10,11.0,4950,3474741,4
111710847,151 Ames St, San Francisco,CA,94110,3,3.0,1986,1975267,3
2097883315,621 Lincoln Way APT 4, San Francisco,CA,94122,1,1.0,0,870484,1
15071633,2517-2521 Van Ness Ave, San Francisco,CA,94109,0,0.0,6934,6229302,4
2108320096,192 Laidley St, San Francisco,CA,94131,1,1.0,830,1134336,2
15095669,614 28th Ave, San Francisco,CA,94121,3,3.5,2786,1798663,3
80751244,1090 Chestnut St # 2, San Francisco,CA,94109,4,4.0,3260,6183307,4
2097911988,228 Filbert St, San Francisco,CA,94133,3,3.0,1525,2084240,3
2097945499,Residence D2 Plan, Summit 800 San Francisco,CA,94132,3,3.5,2020,1442954,2
15065717,25 Alta St, San Francisco,CA,94133,0,0.0,2450,2663260,3
15187220,2061 Ocean Ave, San Francisco,CA,94127,4,1.0,1394,1382411,2
2114645944,2200 Beach St APT 103, San Francisco,CA,94123,1,1.0,883,1015292,2
2099019990,198 Carl St, San Francisco,CA,94117,0,0.0,6750,3444878,4
2097928873,1331 Grant Ave, San Francisco,CA,94133,0,0.0,6120,2902697,3
15067669,11 Shepard Pl, San Francisco,CA,94108,5,3.0,1951,2053887,3
15105300,1415 23rd Ave, San Francisco,CA,94122,3,3.0,1555,1363470,2
2097927821,318 Spear St UNIT 7F, San Francisco,CA,94105,3,2.0,1661,1990255,3
