2102695372,49 Fabyan Pl, Newark,NJ,07108,18,6,--,Unavailable
2104285184,1089 Broad St, Newark,NJ,07102,Studio,1,1600,Unavailable
38699783,137 S 9th St, Newark,NJ,07107,6,2,--,194498
2097550352,54 Mcwhorter St UNIT 206, Newark,NJ,07105,--,--,1476,Unavailable
2097553795,77-79 Summit Ave, Newark City,NJ,07112,7,3,2863,Unavailable
38713942,13 Marion Ave, Newark,NJ,07106,6,2,5255,242850
72390556,141 Murray St, Newark,NJ,07114,6,4,3078,362839
38709865,77-79 Summit Ave, Newark,NJ,07112,7,3,2863,191604
38709911,334 Wainwright St, Newark,NJ,07112,4,3,1770,245773
38696304,81 Beaumont Pl, Newark,NJ,07104,3,2,1600,237078
2097562187,19-31 Lyons Ave # 311, Newark,NJ,07112,1,1,--,Unavailable
38701054,221 N 7th St, Newark,NJ,07107,6,5,2532,191759
38714338,136 Telford St, Newark,NJ,07106,4,2,--,131574
82654147,395 Summer Ave, Newark,NJ,07104,8,6,--,318885
2097575724,49 Alyea St # 2ND, Newark,NJ,07105,1,1,--,Unavailable
38714131,390 Sanford Ave, Newark,NJ,07106,6,3,2523,158319
38710999,116-120 W End Ave, Newark,NJ,07106,5,3,2632,150900
82658328,65-67 Voorhees St, Newark,NJ,07108,9,6,3676,302053
38699498,120 S 7th St, Newark,NJ,07107,--,--,2678,234036
38703449,94 Marne St, Newark,NJ,07105,2,3,--,217192
38701407,226 N 11th St, Newark,NJ,07107,7,3,2763,192025
2105970624,141-143 Goodwin Ave, Newark City,NJ,07112,5,2,2200,Unavailable
64734345,8 Rutgers Dr, Newark,NJ,07103,2,1,--,Unavailable
38699779,109 S 9th St, Newark,NJ,07107,3,1,1700,132713
38704505,743 S 12th St, Newark,NJ,07103,6,3,--,212161
38699207,356 S 19th St, Newark,NJ,07103,4,2,--,124412
38693369,34 Chester Ave, Newark,NJ,07104,6,5,--,275002
38714134,382 Sanford Ave, Newark,NJ,07106,4,3,--,160690
2103700209,7 17th Ave, Newark,NJ,07103,3,2,--,123774
38708941,42-44 Pomona Ave, Newark,NJ,07112,4,4,1615,204576
38692599,111 3rd Ave, Newark,NJ,07104,8,3,--,204791
38700903,37 N 14th St, Newark,NJ,07107,9,3,3522,270210
2131704740,65 Voorhees St, Newark,NJ,07108,6,4,3676,231550
38696879,9 Agate Pl, Newark,NJ,07104,4,2,--,211111
38700594,234 3rd St, Newark,NJ,07107,5,3,2796,235025
38711329,103-105 Pine Grove Ter, Newark,NJ,07106,3,2,--,117577
38703837,120 Fleming Ave, Newark,NJ,07105,5,3,--,391850
38691820,120 Stone St, Newark,NJ,07104,8,3,2528,244170
2122184439,103-105 Pine Grove Ter, Newark City,NJ,07106,3,2,--,132673
38710885,40 W End Ave, Newark,NJ,07106,3,1,--,118434
38699119,341-343 S 10TH St, Newark,NJ,07103,6,3,2366,196830
38643923,158 N 14th St, East Orange,NJ,07017,8,--,2677,206076
38696498,787 Ridge St, Newark,NJ,07104,--,--,1643,185769
72390952,924 Bergen St, Newark,NJ,07112,6,2,--,236963
67890236,116 Chapel St, Newark,NJ,07105,6,6,--,415110
38695386,685 Ridge St, Newark,NJ,07104,6,3,1400,254747
82654966,634 3rd St, Newark,NJ,07107,6,4,--,368609
38695401,766 Clifton Ave, Newark,NJ,07104,5,2.5,2098,270522
2097631721,109-111 Pine Grove Ter, Newark City,NJ,07106,4,2,1329,119650
38700469,170 N 5th St, Newark,NJ,07107,3,2,--,167092
52638150,3 Carmella Ct, Newark,NJ,07104,3,2,--,138826
2097634605,28-31 Smith St, Newark,NJ,07106,6,3,--,171915
2097639376,98 11th Ave W, Newark,NJ,07107,6,3,--,245562
2097639379,98 11th Ave, Newark,NJ,07107,6,3,--,232602
64704224,497 Mulberry St, Newark,NJ,07114,--,--,3052,360647
2097645190,39 Aldine St, Newark,NJ,07112,7,2,--,221417
38699740,186-188 S 12TH St, Newark,NJ,07107,4,2,--,195628
2131049873,186 S 12th St, Newark,NJ,07107,4,2,--,212684
2097655881,27-29 Bayview Ave # 1, Newark City,NJ,07112,4,2,--,211058
2097656485,420 18th Ave, Newark City,NJ,07103,0,0,0,Unavailable
64779768,17 Willoughby St, Newark,NJ,07112,6,5,--,230689
2117854758,23 Edwin Pl, Newark,NJ,07112,3,3,--,290504
38708884,57 Weequahic Ave, Newark,NJ,07112,4,3,3202,169088
2097665069,111 Mulberry St 6k # 6-K, Newark City,NJ,07102,1,1,840,157746
2097673726,68-70 S 14th St, Newark City,NJ,07107,6,2,2148,167319
2097683276,265 Grafton Ave, Newark,NJ,07104,7,4,--,300935
2097683277,271 Garside St, Newark,NJ,07104,6,5,--,259309
38714808,10-12 Synott Pl, Newark,NJ,07106,5,--,--,242721
38707148,65 Hobson St, Newark,NJ,07112,4,2,--,186284
2104955891,52-52 1/2 Brill St # 6, Newark,NJ,07105,12,6,--,403986
38692615,269-271 Garside St, Newark,NJ,07104,6,5,--,269932
2099546369,30 1/2 Martin Luther King Blvd A/k/a 30-M L King Blvd, Newark,NJ,07104,2,1,1288,194225
38708403,44 Mapes Ave, Newark,NJ,07112,8,3,3138,297211
38710665,115-117 Columbia Ave, Newark,NJ,07106,5,--,--,119150
38700725,214 N 6th St, Newark,NJ,07107,3,2,--,130666
38702833,31 Fillmore St, Newark,NJ,07105,4,2,1829,147426
2097696702,25 Boston Ct, Newark,NJ,07103,2,3,--,203969
38700756,236 N 6th St, Newark,NJ,07107,4,6,1632,93728
2097698731,174-176 1st Ave, Newark City,NJ,07107,5,2,--,225418
38700036,115 S 12th St, Newark,NJ,07107,3,--,--,124585
38700279,47 N 5th St, Newark,NJ,07107,3,1,1125,108127
67890251,138 Hedden Ter, Newark,NJ,07108,7,5,2558,237152
82652078,54 Miller St, Newark,NJ,07114,6,5,2524,Unavailable
38697553,44 Nichols St, Newark,NJ,07105,--,--,780,141446
64529800,7 Vaughan Dr, Newark,NJ,07103,1,1,--,Unavailable
64869266,107 Tichenor St, Newark,NJ,07105,9,--,3246,419197
38697725,281 Chestnut St, Newark,NJ,07105,4,--,2112,266425
2129587125,303 Smith St, Newark,NJ,07106,--,--,1449,158517
38704262,79 Winans Ave, Newark,NJ,07108,4,--,2508,170113
2097715770,11 N 7th St # 3, Newark,NJ,07107,7,3,--,215753
2097719979,10-12 Synott Pl, Newark City,NJ,07106,5,3,--,248053
38694449,300 N 10th St, Newark,NJ,07107,4,3,1980,201700
64657303,247 N 6th St, Newark,NJ,07107,6,2,--,143839
2108432907,257-259 Avon Ave, Newark City,NJ,07108,9,3,--,Unavailable
38690617,426 S 14th St, Newark,NJ,07103,6,3,--,137399
38691695,175 Parker St, Newark,NJ,07104,5,3,2136,185945
82657109,30 Norwood St, Newark,NJ,07106,8,5,3246,267209
38700950,119 N 11th St, Newark,NJ,07107,6,2,1957,242791
38702024,329-331 N 12TH St, Newark,NJ,07107,3,3,1718,250228
38694860,19-21 Romaine Pl, Newark,NJ,07104,3,2,--,131229
38698863,199 Parkhurst St, Newark,NJ,07114,7,3,480,398374
38708815,226 Renner Ave, Newark,NJ,07112,4,--,2929,274232
2097735826,30 Austin St # 204, Newark,NJ,07114,2,2,1097,173527
2097738274,21 Romaine Pl, Newark,NJ,07104,3,2,--,250329
38708500,73 Mapes Ave, Newark,NJ,07112,9,3,3243,265552
38645759,267 Park Ave APT 4D, East Orange,NJ,07017,2,1,--,86341
38707063,146-148 Hobson St, Newark,NJ,07112,3,1,--,125809
2097748109,190 Court St, Newark,NJ,07103,3,3,--,261492
2097749117,9 Napoleon St, Newark,NJ,07105,3,2,--,189989
64892235,108 Oraton St, Newark,NJ,07104,6,4,2480,317734
38703347,113 Magazine St, Newark,NJ,07105,6,2,2564,360787
64748882,21 Rider Ct, Newark,NJ,07103,2,3,--,Unavailable
38701307,209 N 11th St, Newark,NJ,07107,6,3,--,237251
38704122,532 Bergen St, Newark,NJ,07108,3,3,1344,155414
38706405,218 W Runyon St, Newark,NJ,07108,7,3,--,189689
38705151,140 Badger Ave, Newark,NJ,07108,6,3,--,196159
38712520,142 Abinger Pl, Newark,NJ,07106,9,3,--,222078
38692744,60 Wakeman Ave, Newark,NJ,07104,5,2,--,235115
38690838,474 S 14th St, Newark,NJ,07103,8,3,--,100089
2097764001,772-774 S # 19TH, Newark City,NJ,07103,10,4,--,224882
2097764002,540-542 Sandford Ave, Newark City,NJ,07106,5,3,--,144788
2111294281,84-86 Sunset Ave, Newark City,NJ,07106,4,2,--,144372
2097765172,34 B Kearney St # B, Newark,NJ,07104,2,1.5,754,192800
38711506,27-29 Sunset Ave, Newark,NJ,07106,12,4,4000,294171
59804243,38 3rd St, Newark,NJ,07107,5,2,--,192689
