80100789,2320 Gracy Farms Ln APT 925, Austin,TX,78758,1,1,668,116157
80100250,2320 Gracy Farms Ln APT 926, Austin,TX,78758,1,1,668,116157
64767100,604 W Live Oak St, Austin,TX,78704,3,3,2402,767250
124843697,2807 Del Curto Rd UNIT K, Austin,TX,78704,3,4,2866,650990
29402721,6506 Highpoint Cv, Austin,TX,78723,3,2,1400,260400
29397807,2816 Wooldridge Dr, Austin,TX,78703,3,2,2056,724470
29394253,806 W 24th St APT 210, Austin,TX,78705,2,2,904,279000
29356859,10908 Range View Dr, Austin,TX,78730,5,6,4436,743070
2097573947,2016 Rabb Glen St # A, Austin,TX,78704,3,2.5,2001,Unavailable
29438418,4413 Malaga Dr, Austin,TX,78759,3,2.5,2385,444540
2098637380,Bedford Plan, Addison Austin,TX,78744,3,2,1693,243380
29461354,14503 Rumfeldt St, Austin,TX,78725,3,2,1778,154421
2097899928,The Rushmore Plan, Highmark Austin,TX,78745,3,3,2190,278293
2100013070,Sandalwood Plan, Austin's Colony Austin,TX,78725,3,2.5,2087,188831
2097575447,1306 West Ave # 2G, Austin,TX,78701,1,1,731,Unavailable
2097575560,1002 S Center St # A, Austin,TX,78704,3,3,1779,Unavailable
29415853,5206 Coppermead Ln, Austin,TX,78754,4,2.5,1385,176718
58299151,8403 Andrews Ln, Austin,TX,78759,3,2.5,2031,315269
29422334,8012 Burrell Dr, Austin,TX,78757,4,3,1791,352483
2097899950,The Boardwalk Plan, Highmark Austin,TX,78745,3,3,2192,278987
70337390,11412 Woodland Hills Trl, Austin,TX,78732,2,3,2508,445469
29377431,11415 Dosshills Dr, Austin,TX,78750,4,3,2637,491969
64547883,7708 San Felipe Blvd APT 59, Austin,TX,78729,2,3,1512,199949
62605674,5403 Loadstone Cv, Austin,TX,78724,3,2,1096,176593
58316129,714 Wales Way, Austin,TX,78748,2,1,854,190649
66991280,13510 Broadmeade Ave, Austin,TX,78729,3,3,2524,331367
29492233,9112 Heiden Ln, Austin,TX,78749,3,2,1690,331883
29466428,4502 Franklin Park Dr, Austin,TX,78744,3,2,1480,162932
29322795,2700 Rock Terrace Dr, Austin,TX,78704,3,2,1798,668762
29449434,14812 Great Willow Dr, Austin,TX,78728,3,2,1295,223199
29484465,7901 Cheno Cortina Trl, Austin,TX,78749,3,2,1709,305816
29593887,14909 Cordero Dr, Austin,TX,78717,4,3,2732,286778
70334739,8011 Running Water Dr, Austin,TX,78747,4,3,2711,223198
29407399,2804 Northeast Dr, Austin,TX,78723,Studio,--,2640,Unavailable
29499754,9212 Struie Ln, Austin,TX,78749,4,3,2069,313044
2098113633,B1 Plan, The Grove Austin,TX,78723,2,2.5,1334,306262
2098183217,Riverside Plan, Pearson Place at Avery Ranch - The Cottages Austin,TX,78717,3,2.5,1759,323698
58313527,7501 Shadowridge Run UNIT 113, Austin,TX,78749,2,2,1257,191548
2098857584,A-1792 Plan, Retreat at Tech Ridge Austin,TX,78753,3,2,1792,245946
62605256,11603 Ladera Vista Dr UNIT 22, Austin,TX,78759,2,3,1774,347529
29479265,7303 Whispering Creek Cir, Austin,TX,78736,4,--,2616,354293
70346087,11801 Via Grande Dr, Austin,TX,78739,4,3,2995,403735
2097582793,10422 Turnbull Loop, Austin,TX,78717,3,3,2151,Unavailable
2097582792,10424 Turnbull Loop, Austin,TX,78717,3,3,1864,Unavailable
80103752,2502 Wilma Rudolph Rd, Austin,TX,78748,3,3,1467,241548
29371991,8112 Greenwich Meridian, Austin,TX,78759,4,3,1896,417576
29326958,3627 Peregrine Falcon Dr, Austin,TX,78746,3,3,2004,581323
58298514,4159 Steck Ave APT 148, Austin,TX,78759,2,2,1056,185069
58315254,6211 Mesa Grande, Austin,TX,78749,5,4,3267,423741
2098899314,201 Plan, Belterra Austin,TX,78737,4,2,2435,353286
29496461,5309 Korth Dr, Austin,TX,78749,4,3,2401,376406
63761223,6801 Beckett Rd UNIT 137R, Austin,TX,78749,2,2,1027,214053
29490451,4308 Molokai Dr, Austin,TX,78749,3,2.5,2245,274499
70343565,2010 Stephanne Creek Cv, Austin,TX,78744,4,3,2269,246202
122189125,301 Emma Loop, Austin,TX,78737,4,4,3511,489339
83814101,4502 Best Way, Austin,TX,78725,3,3,1300,148707
64543213,6705 Tanaqua Cv, Austin,TX,78739,4,4,3794,536033
83825147,1809 Ford St, Austin,TX,78704,6,4,2338,639234
29609692,14411 Olive Hill Dr, Austin,TX,78717,4,3,3180,381299
84129990,153 Mallard Cv, Austin,TX,78737,4,4,4338,482653
64857307,2600 Rio Mesa Dr, Austin,TX,78732,5,4,3706,497382
67388591,301 Palisade Dr, Austin,TX,78737,4,4,3438,406920
70327261,2006 Alta Vista Ave, Austin,TX,78704,4,3,3020,1051652
2098105794,Avalon Plan, Ridgeview Austin,TX,78737,4,3,2967,446113
60138945,11401 Chatam Berry Ln, Austin,TX,78748,3,3,2409,257089
29359103,10053 Planters Woods Dr, Austin,TX,78730,4,3,2562,441978
29475591,4800 Eagle Feather Dr, Austin,TX,78735,4,3,2980,622138
64818603,7012 Encanto Trl, Austin,TX,78744,3,2,1343,Unavailable
29492006,6900 Gaur Dr, Austin,TX,78749,4,2,2049,334341
29347784,6501 E Hill Dr APT 304, Austin,TX,78731,2,2,1037,181409
29513084,712 Sly Pass, Austin,TX,78748,3,2,1284,209249
29512760,713 Shade Tree Dr, Austin,TX,78748,3,2,1232,213334
29422350,8201 Polar Dr, Austin,TX,78757,4,1,1510,323044
29514460,2213 Desco Dr, Austin,TX,78748,4,3,2586,275302
29416961,1912 Karen Ave, Austin,TX,78757,3,2,1099,395151
2097899962,The Rushmore Plan, Highmark Austin,TX,78745,3,3,2190,278293
29424532,7801 Shoal Creek Blvd APT 125, Austin,TX,78757,2,1,779,150748
29338637,3308 Bryker Dr, Austin,TX,78703,3,2,1793,771345
2097592244,8108 Baywood Dr # A, Austin,TX,78759,2,2,1162,Unavailable
29372901,10201 Holme Lacey Ln, Austin,TX,78750,3,3,2923,556046
29513046,10500 Watchful Fox Dr, Austin,TX,78748,3,3,1690,222747
29349678,5805 Sandalwood Holw, Austin,TX,78731,3,3,2162,534749
84130752,237 Mountain Laurel Way, Austin,TX,78737,3,2,2273,315269
2097592908,5202 Evans Ave # A, Austin,TX,78751,3,2,1232,Unavailable
29505315,6512 Orchard Hill Dr, Austin,TX,78739,4,2,2094,381207
58316687,8612 Kimono Ridge Dr, Austin,TX,78748,4,2,2332,278871
125822500,5609 Arbor Hill Ln, Austin,TX,78747,4,3,2371,255749
29382730,1605 Garden St, Austin,TX,78702,3,4,2078,705593
114406413,3404 Georgia Lee Dr, Austin,TX,78704,2,3,1490,395066
29492766,6318 Shadow Bnd, Austin,TX,78745,2,1,880,199934
2100013067,Mallory Plan, Austin's Colony Austin,TX,78725,4,2,2430,220383
124903348,5111 Crestway Dr, Austin,TX,78731,4,5,3450,1162499
2101467989,14002 Skyline Dr, Austin,TX,78732,0,0,0,Unavailable
29460224,2215 Post Rd APT 1088, Austin,TX,78704,2,2,928,232545
2097899966,The Williamsburg Plan, Highmark Austin,TX,78745,3,3,1769,255970
83126141,2525 S Lamar Blvd APT 308, Austin,TX,78704,1,1,861,330190
83126577,2700 Bear Springs Trl, Austin,TX,78748,4,3,3901,559539
2097596110,7435 Sunset Heights Cir # F-1, Austin,TX,78735,3,3,2276,334869
29558139,12506 Oro Valley Trl, Austin,TX,78729,4,3,2323,302308
29432300,10501 Parkfield Dr, Austin,TX,78758,3,2,1674,255942
29493420,6811 Cannonleague Dr, Austin,TX,78745,3,2,1423,219791
125803598,Haskel Dr, Austin,TX,78736,0,0,0,Unavailable
2097597236,7635 Evening Sky Cir, Austin,TX,78735,3,3,2276,330207
29418928,1704 Aggie Ln, Austin,TX,78757,3,1,1202,418499
29346333,4509 Small Dr, Austin,TX,78731,4,4,3797,1208069
110539396,904 West Ave APT 206, Austin,TX,78701,1,1,659,296774
29434122,1742 Cricket Hollow Dr, Austin,TX,78758,3,2,1459,242441
29513076,10500 Archdale Dr, Austin,TX,78748,3,2,1478,200404
70343634,2304 National Park Blvd, Austin,TX,78747,4,3,2269,260471
58298541,4159 Steck Ave APT 175, Austin,TX,78759,2,2,1002,176042
80096900,2121 Buffalo Tundra Dr, Austin,TX,78754,3,2.5,1745,213797
122187688,546 Whispering Wind Way, Austin,TX,78737,4,3,2915,412411
29514462,2205 Desco Dr, Austin,TX,78748,4,3,2531,255747
29366749,7501 Blue Beach Cv, Austin,TX,78759,4,4,3429,713330
29410477,4612 Chiappero Trl, Austin,TX,78731,3,2,1647,400219
29403368,202 E 45th St APT 203, Austin,TX,78751,1,1,662,206168
29388042,1119 Mark St # D, Austin,TX,78721,2,1,720,278095
60138509,6433 Tara Dr, Austin,TX,78747,3,3,1736,195299
2099240566,Alexander Plan, Oaks at Lakeline Station Austin,TX,78717,3,2.5,1864,283279
2098113629,C1 Plan, The Grove Austin,TX,78723,3,3,1704,342146
29506220,1303 Cattle Trl, Austin,TX,78748,4,3,1909,246411
29514030,10615 Marias River Dr, Austin,TX,78748,3,2,1115,181120
29401502,4407 Duval St, Austin,TX,78751,4,2,2092,472039
2142506604,1607 S 3rd St, Austin,TX,78704,3,3,2354,683986
29514052,704 Maltese Cross Dr, Austin,TX,78748,3,2,1047,204051
119628983,11601 Satchel Dr, Austin,TX,78754,3,2,1601,214966
70343193,8709 Davis Oaks Trl, Austin,TX,78748,3,3,1699,209249
29486605,5704 Kayview Dr, Austin,TX,78749,3,2,1573,306582
29409861,1408 Hillcrest Dr, Austin,TX,78723,3,2,1537,321075
29486605,5704 Kayview Dr, Austin,TX,78749,3,2,1573,306582
2098899300,207 Plan, Belterra Austin,TX,78737,5,3,3340,388712
2098362620,4523 Avenue H # A, Austin,TX,78751,2,1,1725,465689
70332651,3309 Tavistock Dr, Austin,TX,78748,4,3,2310,302249
125251513,12940 Old Baldy Trl, Dripping Springs,TX,78620,1,2,2200,482344
29388621,2613 Sol Wilson Ave, Austin,TX,78702,3,2,1093,322140
29338030,1887 Westlake Dr, Austin,TX,78746,4,4,4631,3673499
29381652,2602 Canterbury St, Austin,TX,78702,3,2,1056,394488
29386159,1916 E 11th St, Austin,TX,78702,3,2.5,2328,545552
2097607359,3819 Southway Dr APT 205, Austin,TX,78704,2,1,809,343554
2097607358,3819 Southway Dr APT 107, Austin,TX,78704,1,1,420,350661
80084841,450 Manchester Ln, Austin,TX,78737,4,3,2602,325414
64458055,7704 Marble Crest Dr, Austin,TX,78747,3,3,2228,199832
80093328,7012 Derby Downs Dr, Austin,TX,78747,3,3,1788,195299
119630668,512 Eberhart Ln APT 504, Austin,TX,78745,2,2,1010,185069
29484199,5923 Shanghai Pierce Rd, Austin,TX,78749,3,3,1810,324184
2097608238,7413 Wallach St, Austin,TX,78745,3,3,1918,302190
29444382,12509 Phoebe Ct, Austin,TX,78727,3,2,1484,278985
2097608687,98 San Jacinto Blvd # 1205, Austin,TX,78701,2,2,1471,1201110
2101272687,Kylie Plan, Saratoga Hills Dripping Springs,TX,78737,3,3.5,3173,544614
29488922,4325 Dos Cabezas Dr, Austin,TX,78749,3,3,2526,302440
80092363,324 Hogg Pecan Pass, Austin,TX,78748,3,3,2593,302473
89548623,1409 Canopy Creek Way, Austin,TX,78748,3,3,1944,Unavailable
29425667,1304 Warrington Dr, Austin,TX,78753,3,2,1388,203779
29425687,10200 Woodglen Cv, Austin,TX,78753,3,2,1312,223284
2099240571,Sienna Plan, Oaks at Lakeline Station Austin,TX,78717,3,2.5,2151,329756
79981647,2320 Gracy Farms Ln APT 224, Austin,TX,78758,1,1,791,106743
2098636643,Two Bedroom Plan D2 Plan, Fourth& Austin,TX,78702,2,2,1071,463323
2098857534,Plan E-1516 Plan, The Trails at Stoney Ridge Del Valle,TX,78617,3,2,1516,187220
111371031,9213 Southwick Dr, Austin,TX,78724,3,2,1207,Unavailable
29403530,4523 Avenue H, Austin,TX,78751,4,2,1725,461161
111965843,218 Wild Rose Dr, Austin,TX,78737,4,3,3015,410415
70326340,5307 Delores Ave, Austin,TX,78721,3,2,1495,305910
29493969,3311 Harpers Ferry Ln, Austin,TX,78745,4,2,1777,244254
125808156,4917 Sunset Trl, Austin,TX,78745,3,3,1792,440673
83813178,41 Waller St APT 305, Austin,TX,78702,2,1,936,292964
111968984,14815 Avery Ranch Blvd UNIT 3502, Austin,TX,78717,2,3,1393,181181
29482571,813 Emerald Wood Dr, Austin,TX,78745,2,2,864,227339
58297414,1003 Meriden Ln, Austin,TX,78703,4,4,3592,1208069
2098857538,Plan E-2412 Plan, The Trails at Stoney Ridge Del Valle,TX,78617,4,2.5,2412,217748
94642194,4308 Eilers Ave # B, Austin,TX,78751,3,3,2111,636735
2097616678,209 E 52nd St, Austin,TX,78751,2,3,935,314930
110539645,2303 E Side Dr APT 118, Austin,TX,78704,2,2,1115,225354
70343744,10325 Channel Island Dr, Austin,TX,78747,3,3,2684,274248
29348322,5823 Westslope Dr, Austin,TX,78731,4,4,4000,1086119
2098608389,Urban Walk Up Plan, Fourth& Austin,TX,78702,2,3,1413,534669
29421718,1710 Dungan Ln, Austin,TX,78754,3,1,1176,233401
29388840,1152 Nickols Ave, Austin,TX,78721,2,2,816,255661
64871775,7312 E Ben White Blvd STE 1, Austin,TX,78741,3,3,1342,190643
29384757,910 Calle Limon, Austin,TX,78702,3,2,1350,334050
2097623068,405 Cumberland Rd, Austin,TX,78704,0,0,0,Unavailable
2097623068,405 Cumberland Rd, Austin,TX,78704,0,0,0,Unavailable
29438917,1110 Briargate Dr, Austin,TX,78753,4,3,2234,231535
120895279,10121 Deer Chase Trl, Austin,TX,78747,3,3,1705,204124
64834647,6908 Hansa Loop, Austin,TX,78739,4,3,2750,424021
29384550,2817 Castro St, Austin,TX,78702,3,2,1104,395020
29384490,2609 Francisco St, Austin,TX,78702,3,4,2176,416717
2097623843,Harmony Plan, Addison Austin,TX,78744,4,3,2253,244366
2097623841,7408 Buchholz St, Austin,TX,78745,4,3,2253,316039
2101272718,Kensington Plan, Saratoga Hills Dripping Springs,TX,78737,4,3.5,3483,589647
80106892,5205 English Glade Dr, Austin,TX,78724,3,2,1442,195286
29407299,2203 Bristol Dr, Austin,TX,78723,3,1,978,242010
70343613,2109 Petrified Forest Dr, Austin,TX,78747,3,2.5,2342,255749
29494421,204 Craigmont Dr, Austin,TX,78745,3,1.5,962,Unavailable
60138174,14200 Sarah Ann Dr, Austin,TX,78725,4,2,2160,204984
29369200,5835 Secrest Dr, Austin,TX,78759,2,2,1439,325039
70344555,15109 Mimebark Way, Austin,TX,78724,4,2.5,1952,167284
29400682,700 E 43rd St, Austin,TX,78751,3,2,2368,886429
2097626223,1500 Catalan Rd, Austin,TX,78748,3,3,1736,244460
2100932552,Coleman Plan, Glencoe at Harris Branch Austin,TX,78754,4,2.5,2528,263096
2098435282,Garriot Plan, Searight Village Austin,TX,78748,3,2.5,2023,278215
79981945,300 Crockett St APT 304, Austin,TX,78704,3,2,1239,273165
29442857,12910 Irongate Ave, Austin,TX,78727,3,2,1368,228201
29372188,8807 Marybank Dr, Austin,TX,78750,4,3,2902,478086
2111424402,Everett Plan, Preston Village Austin,TX,78728,3,2,1278,231628
2098857581,A-2502 Plan, Retreat at Tech Ridge Austin,TX,78753,4,2.5,2502,282277
2097628683,310 Comal St # 307, Austin,TX,78702,1,1,631,383207
70339379,1713 Bowerton Dr, Austin,TX,78754,3,2,1889,232368
2097632145,604 N Bluff Dr UNIT 235, Austin,TX,78745,1,2,941,197168
29385237,2014 E 9th St, Austin,TX,78702,3,1,1380,343226
29382708,1406 Canterbury St, Austin,TX,78702,4,3,1691,513668
2098899305,206 Plan, Belterra Austin,TX,78737,4,3,3147,378859
29363280,8109 Bottlebrush Dr, Austin,TX,78750,5,3,3148,605244
29377616,11328 Monet Dr, Austin,TX,78726,4,3,2512,464880
29369818,11301 Deadoak Ln, Austin,TX,78759,4,3,2433,462860
2097634193,1301 Chicon St # 303, Austin,TX,78702,2,2,860,255748
2097634192,1301 Chicon St # 203, Austin,TX,78702,2,2,860,255748
70984955,9812 Indina Hills Dr, Austin,TX,78717,6,4,3955,446384
80095919,6424 Kedington St, Austin,TX,78747,Studio,3,2528,222467
2099042367,Alexander Plan, Parmer Crossing Austin,TX,78729,3,2.5,1864,284705
63834410,800 W 5th St APT 608, Austin,TX,78703,2,2,2422,1166202
29395196,4711 Broadhill Dr, Austin,TX,78723,3,2,1100,225777
2097640032,2411 Euclid Ave # B, Austin,TX,78704,3,3,1622,724470
29359974,13009 Titus Ct, Austin,TX,78732,4,3,3526,441509
60335744,10737 Quarry Oaks Trl, Austin,TX,78717,4,4,3024,339685
2097640425,10609 Portico Ln, Austin,TX,78748,3,3,1803,282192
29491552,5932 Lomita Verde Cir, Austin,TX,78749,3,2,1723,317273
70327803,6811 Covered Bridge Dr, Austin,TX,78736,3,4,3108,408641
29370073,11218 Blackmoor Dr, Austin,TX,78759,3,2,1964,302171
29400150,5408 Manor Rd, Austin,TX,78723,3,2,1254,223256
2097641607,2408 Sorin St, Austin,TX,78723,3,4,2385,600127
70985479,15509 Prestancia Dr, Austin,TX,78717,5,3,3451,446293
29462132,813 E Oltorf St, Austin,TX,78704,3,2.5,1560,287190
58312147,2605 Kinney Oaks Ct, Austin,TX,78704,2,2,1658,453027
64735947,3806 Manchaca Rd APT C, Austin,TX,78704,3,2,1336,372055
2098113640,The 2445 Plan Plan, The Cottages at Scofield Ridge Austin,TX,78727,3,2.5,2445,388385
2098183235,Overo 3 Car Front Plan, Pearson Place at Avery Ranch Austin,TX,78717,4,2,2450,405194
29474931,2411 Euclid Ave, Austin,TX,78704,3,3,1622,459898
84141504,110 Victoria Ct, Austin,TX,78737,5,4,3424,407568
70342722,6704 Manchaca Rd UNIT 15, Austin,TX,78745,3,3,1711,285130
29489703,5805 Blythewood Dr, Austin,TX,78745,3,1,1272,288144
2098113626,B2 Plan, The Grove Austin,TX,78723,2,2.5,1445,308289
2105434970,San Bernard Plan, Searight Village Austin,TX,78748,3,2.5,1937,269700
58316457,10304 Cyrus Cv, Austin,TX,78739,4,3,2648,358240
2097645272,2504 Sorin St, Austin,TX,78723,3,4,2385,604063
2097647989,809 W Live Oak St # B, Austin,TX,78704,3,3,1397,556723
2097647988,809 W Live Oak St # A, Austin,TX,78704,3,3,1389,553199
83125186,507 Sabine St APT 903, Austin,TX,78701,1,1,693,278069
2098113635,C4 Plan, The Grove Austin,TX,78723,3,3.5,1965,355034
2098435296,Lambert Plan, Easton Park Austin,TX,78744,3,2.5,2023,272376
29401596,615 E 49th St, Austin,TX,78751,1,1,572,338606
29496861,9305 La Puente Dr, Austin,TX,78749,4,3,3464,463892
60335689,15308 Sunningdale St, Austin,TX,78717,5,4,5574,838381
29403596,504 E 46th St, Austin,TX,78751,2,2,1246,425774
29423925,8910 Slayton Dr, Austin,TX,78753,4,2,1260,170666
29384054,2605 Hidalgo St, Austin,TX,78702,2,1,1080,335302
29399879,5111 Waterbrook Dr, Austin,TX,78723,3,2,1384,343748
29383978,1009 Willow St, Austin,TX,78702,2,1,1054,432422
29393072,3204 French Pl, Austin,TX,78722,2,1,1322,418499
2098899303,535 Plan, Belterra Austin,TX,78737,4,3,2973,375339
2097945654,Benson Plan, The Eastwood at Riverside Austin,TX,78741,4,2.5,2185,343972
2098390099,Micro-loft Plan A1 Plan, Fourth& Austin,TX,78702,1,1,510,388664
58301559,8404 Mayview Dr, Austin,TX,78724,3,2,1220,162364
2100982433,Provincial Plan, Heritage Oaks at Pearson Place Austin,TX,78717,4,4,4580,550452
2098183233,Lone Star 2 Car Front Plan, Pearson Place at Avery Ranch Austin,TX,78717,4,3.5,2974,431567
29486826,6003 Blanco River Pass, Austin,TX,78749,3,2,1855,278077
2098435284,Benson Plan, Searight Village Austin,TX,78748,4,2.5,2185,279128
2101272714,Piedmont Plan, Saratoga Hills Dripping Springs,TX,78737,4,3.5,3030,529968
